recruitment_id,department,job_title,num_applicants,time_to_hire_days,cost_per_hire,source,offer_acceptance_rate
4024,Engineering,Data Engineer,155,34,6572.81,Job Portal,0.8
4025,Finance,Payroll Specialist,136,33,9436.96,Job Portal,0.66
4026,Engineering,Software Engineer,285,51,5103.5,Recruiter,0.5
4027,HR,Talent Acquisition,72,22,7949.95,LinkedIn,0.64
4028,Engineering,Software Engineer,85,20,2071.17,Job Portal,0.93
4029,Finance,Finance Manager,18,69,9616.98,Referral,0.57
4030,Marketing,Marketing Specialist,249,66,6740.83,Job Portal,0.56
4031,Finance,Finance Manager,92,63,7148.26,LinkedIn,0.88
4032,HR,HR Manager,193,66,9797.85,Referral,0.55
4033,Marketing,Social Media Manager,298,57,4188.5,LinkedIn,0.53
4034,Marketing,Content Strategist,271,71,4506.11,Recruiter,0.47
4035,Finance,Financial Analyst,50,52,5889.23,Recruiter,0.78
4036,Marketing,Social Media Manager,189,28,4060.23,LinkedIn,0.91
4037,HR,HR Coordinator,21,30,1160.1,Recruiter,0.84
4038,Engineering,DevOps Engineer,133,56,5517.28,Job Portal,0.75
4039,Finance,Finance Manager,297,72,993.06,LinkedIn,0.52
4040,HR,HR Coordinator,180,12,5216.21,Referral,0.47
4041,Product,Product Manager,155,7,1290.85,Referral,0.66
4042,HR,HR Coordinator,49,43,8188.82,LinkedIn,0.37
4043,Product,Product Manager,290,7,3097.26,Referral,0.6
4044,Engineering,Data Engineer,111,31,6888.18,Recruiter,0.73
4045,Product,UI Designer,237,56,6688.33,Referral,0.89
4046,Finance,Accountant,175,63,3503.28,Recruiter,0.56
4047,Engineering,Software Engineer,15,72,5168.83,Referral,0.45
4048,Engineering,Software Engineer,43,47,8665.08,Job Portal,0.67
4049,Finance,Payroll Specialist,167,12,8946.73,LinkedIn,0.63
4050,Sales,Sales Associate,166,87,2815.07,Job Portal,0.54
4051,Marketing,Social Media Manager,38,50,5400.08,Recruiter,0.41
4052,Sales,Sales Representative,216,74,6028.18,Job Portal,0.83
4053,Finance,Finance Manager,64,44,8696.4,Job Portal,0.49
4054,Sales,Account Executive,299,22,1592.21,LinkedIn,0.67
4055,Finance,Accountant,186,48,2630.9,LinkedIn,0.43
4056,Sales,Account Executive,164,64,2390.04,Recruiter,0.98
4057,Sales,Account Executive,11,53,7285.38,LinkedIn,0.87
4058,HR,Recruitment Specialist,126,71,1876.2,Job Portal,0.82
4059,Marketing,Content Strategist,291,26,4576.2,Referral,0.61
4060,Product,UX Designer,276,67,9301.03,Referral,0.93
4061,Product,Product Manager,111,48,9859.88,Recruiter,0.31
4062,Engineering,Data Engineer,193,33,5577.91,LinkedIn,0.73
4063,HR,HR Manager,249,53,9874.78,LinkedIn,0.57
4064,Finance,Finance Manager,204,9,2375.31,LinkedIn,0.33
4065,Finance,Payroll Specialist,297,38,4034.93,Job Portal,0.46
4066,Engineering,DevOps Engineer,52,87,7766.83,Referral,0.41
4067,HR,Recruitment Specialist,209,77,5783.73,Recruiter,0.62
4068,HR,Talent Acquisition,160,60,4744.58,Recruiter,0.89
4069,Marketing,Marketing Specialist,103,70,9602.14,LinkedIn,0.48
4070,Product,Product Analyst,98,24,3246.74,LinkedIn,0.75
4071,HR,HR Coordinator,158,47,8067.57,Job Portal,0.45
4072,HR,Talent Acquisition,174,11,1670.43,Job Portal,0.45
4073,Finance,Financial Analyst,140,52,8765.37,Recruiter,0.41
4074,Marketing,SEO Analyst,97,59,3020.71,Referral,0.65
4075,Marketing,Social Media Manager,31,57,3256.7,Referral,0.57
4076,HR,Recruitment Specialist,195,54,5165.58,LinkedIn,0.42
4077,Product,Product Manager,13,62,1084.42,Recruiter,0.55
4078,HR,Talent Acquisition,282,9,1094.33,Referral,0.41
4079,Engineering,Backend Developer,293,21,8968.61,LinkedIn,0.57
4080,HR,Talent Acquisition,241,18,4722.17,LinkedIn,0.77
4081,Product,UX Designer,263,40,527.27,LinkedIn,0.93
4082,Sales,Business Development Manager,184,9,5735.87,Recruiter,0.53
4083,Product,UI Designer,194,78,5789.69,Referral,0.47
4084,Finance,Payroll Specialist,249,49,7342.35,LinkedIn,0.54
4085,Sales,Business Development Manager,271,65,9138.75,Job Portal,0.57
4086,Product,Product Analyst,82,8,8082.18,LinkedIn,0.63
4087,Marketing,SEO Analyst,104,25,7737.72,LinkedIn,0.57
4088,Finance,Financial Analyst,40,43,2796.13,LinkedIn,0.95
4089,Sales,Business Development Manager,205,29,3696.96,Recruiter,0.56
4090,HR,Recruitment Specialist,101,23,8409.86,Recruiter,0.33
4091,Sales,Account Executive,32,42,1100.31,Recruiter,0.84
4092,Sales,Business Development Manager,140,70,1569.57,Job Portal,0.59
4093,HR,Talent Acquisition,243,85,4265.94,Recruiter,0.76
4094,Product,UX Designer,269,32,4754.43,LinkedIn,0.72
4095,Product,Product Analyst,51,75,5321.72,Job Portal,0.89
4096,Finance,Payroll Specialist,199,34,8737.12,LinkedIn,0.82
4097,Engineering,Software Engineer,136,31,5597.29,LinkedIn,0.45
4098,Product,UX Designer,131,65,1254.21,Job Portal,0.87
4099,HR,HR Manager,178,49,2648.87,LinkedIn,0.64
4100,HR,Recruitment Specialist,187,20,8101.22,Job Portal,0.53
4101,Finance,Accountant,296,65,9450.23,LinkedIn,0.59
4102,Marketing,SEO Analyst,22,21,4310.04,Recruiter,0.97
4103,Product,UX Designer,251,86,4400.58,Job Portal,0.34
4104,HR,HR Coordinator,143,25,9582.61,Job Portal,0.95
4105,Engineering,Data Engineer,157,84,7196.68,Recruiter,0.96
4106,Engineering,Software Engineer,25,54,1035.17,Recruiter,0.4
4107,HR,HR Coordinator,268,62,6758.03,LinkedIn,0.58
4108,HR,Talent Acquisition,160,58,6194.25,LinkedIn,0.85
4109,HR,HR Manager,256,84,1341.28,Job Portal,0.97
4110,HR,Talent Acquisition,172,67,3964.84,Job Portal,0.46
4111,Marketing,Marketing Specialist,98,36,2187.91,Referral,0.34
4112,HR,Talent Acquisition,291,72,3385.47,Recruiter,0.76
4113,Finance,Financial Analyst,175,88,2928.64,LinkedIn,0.35
4114,Finance,Finance Manager,103,84,5415.34,Job Portal,0.44
4115,Marketing,Content Strategist,239,79,3773.71,LinkedIn,0.6
4116,Sales,Sales Associate,16,18,6353.17,Referral,0.69
4117,Marketing,Marketing Specialist,278,81,6291.75,Recruiter,0.63
4118,HR,Recruitment Specialist,48,14,1595.52,Recruiter,0.88
4119,Sales,Sales Representative,26,29,8933.67,Recruiter,0.57
4120,Sales,Business Development Manager,188,28,4868.46,Referral,0.66
4121,Engineering,Data Engineer,165,32,822.61,Recruiter,0.65
4122,Finance,Financial Analyst,205,77,2100.53,Job Portal,0.44
4123,Product,UI Designer,95,54,8073.6,Referral,0.56
4124,Marketing,Social Media Manager,141,42,9721.98,Referral,0.95
4125,Product,Product Manager,175,25,8495.82,LinkedIn,0.63
4126,Product,Product Analyst,99,18,7822.18,Recruiter,0.38
4127,Marketing,Content Strategist,268,47,9422.83,Recruiter,0.72
4128,Marketing,Marketing Specialist,255,70,5773.05,LinkedIn,0.63
4129,HR,Talent Acquisition,107,47,2317.96,Job Portal,0.7
4130,HR,Talent Acquisition,30,83,7251.14,Job Portal,0.96
4131,Engineering,Software Engineer,280,9,1573.23,LinkedIn,0.69
4132,Product,UI Designer,248,52,1877.16,LinkedIn,0.86
4133,Marketing,Marketing Specialist,292,70,6599.12,Recruiter,0.67
4134,Sales,Sales Representative,111,38,2494.11,Referral,0.66
4135,Finance,Payroll Specialist,120,82,6904.0,LinkedIn,0.85
4136,HR,HR Manager,231,11,960.56,LinkedIn,0.55
4137,Sales,Sales Associate,224,36,1087.44,Recruiter,0.65
4138,Engineering,Data Engineer,56,43,3659.26,Referral,0.79
4139,Product,UI Designer,48,17,8445.6,Job Portal,0.95
4140,Marketing,Content Strategist,47,13,1736.68,Referral,0.73
4141,Engineering,Backend Developer,42,68,4274.54,Referral,0.7
4142,Product,UI Designer,90,9,9544.08,Recruiter,0.45
4143,Sales,Account Executive,249,31,2578.92,Job Portal,0.5
4144,Engineering,Software Engineer,111,43,1175.26,Referral,0.52
4145,HR,HR Coordinator,284,49,4984.89,Recruiter,0.81
4146,Sales,Account Executive,191,50,1389.83,Recruiter,0.8
4147,Sales,Sales Representative,257,14,1491.25,Recruiter,0.47
4148,Finance,Financial Analyst,77,79,2559.64,LinkedIn,0.32
4149,Finance,Financial Analyst,273,37,2381.46,Job Portal,0.36
4150,HR,Recruitment Specialist,141,50,6865.0,Recruiter,0.76
4151,HR,Recruitment Specialist,211,66,6332.22,Referral,0.75
4152,HR,HR Coordinator,222,31,9203.4,Referral,0.9
4153,Engineering,Data Engineer,298,11,9370.21,Job Portal,0.33
4154,Finance,Accountant,59,32,2137.17,LinkedIn,0.34
4155,Sales,Sales Associate,224,11,7335.96,LinkedIn,0.89
4156,Marketing,Social Media Manager,123,87,9677.2,Referral,0.83
4157,Marketing,Social Media Manager,89,20,6346.49,LinkedIn,0.98
4158,Engineering,DevOps Engineer,195,68,8667.64,Job Portal,0.54
4159,Marketing,SEO Analyst,208,71,9339.4,LinkedIn,0.89
4160,Engineering,Backend Developer,274,70,2435.37,Recruiter,0.53
4161,HR,HR Manager,242,85,9556.36,LinkedIn,0.84
4162,Product,Product Analyst,38,37,7695.06,Referral,0.76
4163,Finance,Financial Analyst,192,29,4257.18,Job Portal,0.73
4164,HR,HR Manager,78,36,3546.33,LinkedIn,0.51
4165,Engineering,DevOps Engineer,11,31,4795.27,LinkedIn,0.45
4166,Sales,Sales Associate,114,9,8831.47,Recruiter,0.73
4167,Sales,Sales Associate,238,20,5483.01,Referral,0.52
4168,HR,HR Coordinator,130,31,2660.42,Job Portal,0.85
4169,Marketing,Social Media Manager,273,48,7636.65,Recruiter,0.93
4170,Product,UX Designer,34,45,4840.72,Referral,0.6
4171,Sales,Business Development Manager,31,87,5699.93,LinkedIn,0.72
4172,Engineering,DevOps Engineer,245,63,3338.94,Referral,0.46
4173,Marketing,Content Strategist,54,30,2372.05,LinkedIn,0.74
4174,Engineering,Backend Developer,268,84,5835.92,Referral,0.53
4175,HR,HR Manager,275,59,677.61,Job Portal,0.65
4176,Marketing,Content Strategist,121,23,4702.21,LinkedIn,0.86
4177,Sales,Business Development Manager,216,51,2645.61,LinkedIn,0.66
4178,Product,Product Analyst,58,68,6106.41,LinkedIn,0.51
4179,Sales,Sales Associate,286,17,9444.27,Recruiter,0.75
4180,Finance,Financial Analyst,92,20,9172.45,Referral,0.79
4181,HR,HR Manager,70,18,5226.73,LinkedIn,0.86
4182,Marketing,Social Media Manager,174,13,5337.75,Referral,0.77
4183,Finance,Financial Analyst,17,39,1042.82,Job Portal,0.99
4184,Engineering,DevOps Engineer,26,51,3291.37,Referral,0.31
4185,HR,HR Manager,293,54,5426.45,LinkedIn,0.75
4186,Product,UX Designer,94,59,5561.88,LinkedIn,0.36
4187,Sales,Sales Associate,53,55,4615.11,Job Portal,0.92
4188,Engineering,Backend Developer,116,87,5988.21,Referral,0.35
4189,Engineering,DevOps Engineer,273,24,8755.55,LinkedIn,1.0
4190,Engineering,Data Engineer,148,43,7211.97,Referral,0.86
4191,Engineering,Backend Developer,260,10,3496.34,Recruiter,0.99
4192,HR,HR Manager,280,41,6005.81,LinkedIn,0.89
4193,Finance,Payroll Specialist,293,63,3146.63,LinkedIn,0.47
4194,HR,Recruitment Specialist,222,87,528.03,Referral,0.43
4195,Product,UX Designer,249,59,9871.92,Recruiter,0.46
4196,Product,Product Manager,123,22,1235.19,LinkedIn,0.47
4197,Sales,Sales Representative,152,73,3671.33,Job Portal,0.66
4198,Product,UI Designer,128,89,9634.81,Referral,0.68
4199,Marketing,SEO Analyst,165,25,7902.24,Recruiter,0.9
4200,Sales,Sales Representative,272,12,5475.38,Recruiter,0.5
4201,Marketing,Marketing Specialist,196,89,1256.54,Job Portal,0.47
4202,Sales,Sales Representative,53,20,9611.36,Job Portal,0.52
4203,Finance,Finance Manager,76,50,959.29,Referral,0.34
4204,Product,UI Designer,140,65,9303.54,Recruiter,0.35
4205,Product,Product Manager,217,19,632.49,LinkedIn,0.51
4206,Sales,Account Executive,268,62,5965.99,Job Portal,0.82
4207,Marketing,Social Media Manager,61,69,3379.26,Recruiter,0.7
4208,HR,HR Manager,121,69,4705.63,Job Portal,0.46
4209,Marketing,Content Strategist,111,17,9540.02,LinkedIn,0.84
4210,Product,Product Manager,87,67,6014.34,LinkedIn,0.59
4211,Finance,Accountant,256,79,9485.15,Recruiter,0.89
4212,Marketing,Social Media Manager,38,73,2160.45,Job Portal,0.93
4213,Engineering,Data Engineer,89,80,2478.11,Referral,0.86
4214,Marketing,Content Strategist,131,35,5946.18,Recruiter,0.98
4215,Marketing,SEO Analyst,31,89,912.15,Referral,0.56
4216,Sales,Sales Representative,242,10,1448.87,LinkedIn,0.3
4217,Sales,Sales Representative,224,46,9705.79,Recruiter,0.33
4218,HR,HR Manager,33,22,1467.17,Referral,0.94
4219,Engineering,Software Engineer,277,69,7697.1,LinkedIn,0.78
4220,Product,Product Analyst,246,31,7114.12,LinkedIn,0.41
4221,HR,Talent Acquisition,190,41,7651.28,Job Portal,0.78
4222,Engineering,Data Engineer,189,84,5910.87,Job Portal,0.95
4223,Marketing,SEO Analyst,223,58,5704.24,LinkedIn,0.73
4224,Engineering,Backend Developer,92,12,5971.08,Recruiter,0.84
4225,Finance,Accountant,53,19,771.29,LinkedIn,0.93
4226,Marketing,Social Media Manager,164,79,7510.46,Referral,0.72
4227,Engineering,Software Engineer,87,67,3997.15,Recruiter,0.94
4228,Engineering,Software Engineer,69,9,7627.18,Job Portal,0.88
4229,Product,Product Manager,38,27,9234.4,LinkedIn,0.44
4230,Product,Product Manager,268,75,2256.32,Referral,0.48
4231,Sales,Sales Representative,231,74,3019.3,Recruiter,0.95
4232,Engineering,Data Engineer,245,11,4467.02,Recruiter,0.74
4233,HR,Recruitment Specialist,170,9,7581.84,Referral,0.46
4234,Finance,Financial Analyst,99,53,3541.26,Job Portal,0.36
4235,Sales,Account Executive,295,54,5658.77,Recruiter,0.98
4236,Marketing,Social Media Manager,89,80,6524.46,Referral,0.58
4237,HR,HR Coordinator,142,51,3366.69,Recruiter,0.7
4238,Marketing,Marketing Specialist,104,43,568.45,Job Portal,0.91
4239,HR,HR Coordinator,173,10,4124.06,Referral,0.38
4240,Sales,Sales Associate,125,41,1960.04,Job Portal,0.6
4241,Marketing,Social Media Manager,52,88,8335.94,Job Portal,0.4
4242,HR,Recruitment Specialist,227,85,7762.63,LinkedIn,0.98
4243,Product,UI Designer,167,8,7658.61,Referral,0.99
4244,Marketing,SEO Analyst,148,53,6985.25,Referral,0.37
4245,HR,HR Manager,227,67,1983.69,Job Portal,0.69
4246,Finance,Finance Manager,196,12,7637.97,LinkedIn,0.7
4247,Product,Product Manager,246,79,6480.42,LinkedIn,0.51
4248,Product,Product Analyst,31,47,9046.07,Job Portal,0.43
4249,Sales,Account Executive,164,23,4236.96,Recruiter,0.88
4250,Finance,Finance Manager,153,16,8337.27,Recruiter,0.87
4251,Product,UI Designer,191,76,4285.92,Referral,0.8
4252,Finance,Financial Analyst,145,86,702.03,Referral,0.94
4253,Engineering,Data Engineer,123,69,8514.4,Referral,0.75
4254,Marketing,Social Media Manager,19,51,6512.74,Job Portal,0.74
4255,Finance,Accountant,169,18,3473.89,LinkedIn,0.5
4256,HR,HR Coordinator,51,79,6723.09,LinkedIn,0.72
4257,Sales,Sales Associate,282,55,3991.91,Referral,0.32
4258,Engineering,DevOps Engineer,281,8,2414.97,LinkedIn,0.68
4259,Sales,Account Executive,172,23,9120.27,Referral,0.59
4260,Engineering,Software Engineer,276,65,2361.26,Referral,0.44
4261,HR,HR Coordinator,19,13,3308.34,LinkedIn,0.46
4262,Finance,Financial Analyst,165,26,6702.3,LinkedIn,0.72
4263,Finance,Finance Manager,245,87,7385.66,LinkedIn,0.81
4264,Engineering,Software Engineer,154,66,4609.08,Job Portal,0.79
4265,Finance,Accountant,247,80,2783.08,Referral,0.56
4266,HR,HR Coordinator,111,67,2260.08,Recruiter,0.44
4267,Finance,Finance Manager,153,80,6286.56,Recruiter,0.93
4268,Marketing,Social Media Manager,94,67,861.23,Job Portal,0.98
4269,Finance,Accountant,62,22,4388.41,Job Portal,0.79
4270,Engineering,Backend Developer,245,23,8169.71,Job Portal,0.84
4271,Engineering,Backend Developer,269,27,9314.58,Job Portal,0.82
4272,Finance,Financial Analyst,248,49,2912.56,Recruiter,0.63
4273,Finance,Finance Manager,14,7,7879.07,Recruiter,0.64
4274,HR,HR Manager,293,17,2877.15,Job Portal,0.91
4275,Marketing,SEO Analyst,112,37,2911.68,LinkedIn,0.51
4276,Product,UI Designer,93,88,4216.58,Recruiter,0.79
4277,Finance,Financial Analyst,83,71,1860.47,Referral,0.59
4278,Marketing,Marketing Specialist,194,48,2559.72,Referral,0.43
4279,Engineering,Backend Developer,147,38,4526.22,Referral,0.79
4280,HR,Talent Acquisition,192,13,7421.19,Job Portal,0.72
4281,Finance,Payroll Specialist,131,79,6520.41,LinkedIn,0.83
4282,Sales,Business Development Manager,155,39,2219.43,Referral,0.93
4283,Sales,Business Development Manager,74,19,1663.35,Job Portal,0.66
4284,Product,Product Analyst,46,13,2309.21,Job Portal,0.92
4285,Engineering,Data Engineer,265,46,3181.43,LinkedIn,0.86
4286,Engineering,Data Engineer,246,84,4383.81,LinkedIn,0.78
4287,Sales,Sales Representative,48,79,8826.33,Referral,0.9
4288,Sales,Sales Representative,194,75,666.19,Referral,0.93
4289,Marketing,Marketing Specialist,89,13,6584.26,LinkedIn,0.53
4290,Engineering,Backend Developer,88,9,1532.35,Referral,0.76
4291,Sales,Account Executive,215,23,7659.47,Referral,0.42
4292,Sales,Account Executive,41,17,9337.72,Referral,0.76
4293,HR,Talent Acquisition,192,8,792.92,Referral,0.82
4294,Product,Product Manager,78,36,8897.24,Recruiter,0.62
4295,Sales,Account Executive,217,57,6587.54,LinkedIn,0.46
4296,Sales,Account Executive,251,81,5553.93,Referral,0.53
4297,Sales,Account Executive,45,73,5823.02,Referral,0.45
4298,Finance,Financial Analyst,105,60,9219.18,Recruiter,0.44
4299,Sales,Sales Associate,221,44,2232.18,Recruiter,0.42
4300,Product,Product Analyst,296,35,886.59,Recruiter,0.93
4301,Engineering,Data Engineer,221,74,8801.74,Recruiter,0.91
4302,Finance,Payroll Specialist,144,38,6065.67,Job Portal,0.94
4303,Finance,Financial Analyst,155,57,1972.76,LinkedIn,0.49
4304,HR,Recruitment Specialist,125,22,7166.65,Recruiter,0.51
4305,Finance,Financial Analyst,188,28,9114.44,LinkedIn,0.58
4306,Product,UI Designer,56,61,622.1,Job Portal,0.66
4307,Sales,Account Executive,80,63,6675.59,Job Portal,0.33
4308,HR,HR Manager,198,88,3991.68,LinkedIn,0.63
4309,HR,Recruitment Specialist,60,81,1193.94,Recruiter,0.36
4310,Marketing,Social Media Manager,281,41,3763.88,Referral,0.89
4311,Finance,Financial Analyst,64,78,9365.73,Referral,0.96
4312,HR,HR Coordinator,226,48,3570.24,Recruiter,0.39
4313,Marketing,Social Media Manager,100,85,6269.91,Job Portal,0.99
4314,HR,HR Manager,32,58,3384.49,Job Portal,0.62
4315,Finance,Financial Analyst,27,88,3780.6,Recruiter,0.68
4316,Finance,Financial Analyst,150,59,5174.55,LinkedIn,0.68
4317,Product,Product Analyst,166,79,9285.71,LinkedIn,0.89
4318,Engineering,DevOps Engineer,212,76,3957.13,Recruiter,0.38
4319,Sales,Account Executive,231,21,4590.29,Referral,0.79
4320,Sales,Account Executive,75,27,8922.04,Job Portal,0.77
4321,Sales,Sales Representative,47,19,4907.88,LinkedIn,0.98
4322,Engineering,DevOps Engineer,142,76,8031.8,Recruiter,0.79
4323,Engineering,Software Engineer,283,73,761.54,Recruiter,0.99
4324,Marketing,Marketing Specialist,153,54,1749.82,Recruiter,0.66
4325,Sales,Sales Representative,151,11,6925.45,Job Portal,0.37
4326,Marketing,Marketing Specialist,52,88,7891.36,LinkedIn,0.99
4327,Marketing,SEO Analyst,42,47,7840.08,Referral,0.68
4328,HR,Recruitment Specialist,69,54,5696.68,LinkedIn,0.76
4329,Sales,Sales Representative,44,78,2666.1,Job Portal,0.57
4330,Engineering,DevOps Engineer,49,49,2810.35,Job Portal,0.43
4331,Marketing,SEO Analyst,291,22,2390.28,Referral,0.98
4332,Sales,Sales Associate,20,18,4745.62,Recruiter,0.75
4333,Product,Product Manager,276,87,5728.77,Referral,0.57
4334,Product,UX Designer,182,15,577.63,Referral,0.74
4335,Product,UI Designer,185,25,3611.93,Job Portal,0.59
4336,Finance,Accountant,188,49,8609.84,Referral,0.97
4337,Sales,Business Development Manager,229,29,4314.16,LinkedIn,0.51
4338,Marketing,Marketing Specialist,130,22,5467.72,Recruiter,0.9
4339,Product,Product Manager,132,34,4868.13,Job Portal,0.57
4340,Finance,Accountant,130,18,1880.7,Referral,0.43
4341,Sales,Sales Representative,150,27,1467.07,Recruiter,0.91
4342,Finance,Accountant,288,65,2661.5,Referral,0.83
4343,Marketing,Marketing Specialist,226,37,6761.97,LinkedIn,0.46
4344,Product,Product Analyst,168,50,8790.73,Job Portal,0.3
4345,Product,UX Designer,191,53,2988.92,Referral,0.75
4346,HR,HR Coordinator,290,19,3657.55,Referral,0.34
4347,Product,Product Analyst,240,89,3863.32,Job Portal,0.37
4348,Sales,Sales Associate,210,24,7565.32,LinkedIn,0.51
4349,HR,HR Manager,69,42,4240.58,LinkedIn,0.93
4350,Finance,Accountant,242,42,5433.85,LinkedIn,0.7
4351,Sales,Business Development Manager,128,10,6977.92,Referral,0.65
4352,Engineering,Backend Developer,291,61,9111.33,Referral,0.31
4353,HR,Talent Acquisition,228,29,1414.14,Referral,0.55
4354,HR,Recruitment Specialist,177,74,9405.59,Recruiter,0.93
4355,Finance,Payroll Specialist,129,25,5297.17,LinkedIn,0.62
4356,Marketing,Social Media Manager,205,80,1481.48,Recruiter,0.71
4357,Engineering,DevOps Engineer,283,89,5466.98,Job Portal,0.34
4358,Marketing,Social Media Manager,296,57,4863.5,LinkedIn,0.7
4359,Sales,Business Development Manager,130,35,2231.99,Referral,0.3
4360,Marketing,Social Media Manager,241,43,3432.24,LinkedIn,0.45
4361,HR,HR Manager,176,58,3707.73,Job Portal,0.68
4362,Engineering,DevOps Engineer,253,8,4660.01,LinkedIn,0.52
4363,Sales,Business Development Manager,128,79,8298.64,Job Portal,0.82
4364,Sales,Sales Representative,111,11,4520.96,Job Portal,0.52
4365,HR,HR Coordinator,45,35,8493.81,Job Portal,0.51
4366,Marketing,Marketing Specialist,260,35,4437.29,Job Portal,0.3
4367,Sales,Account Executive,41,49,2922.83,Job Portal,0.76
4368,Sales,Business Development Manager,254,47,4228.05,Job Portal,0.72
4369,Sales,Sales Associate,254,61,846.68,Recruiter,0.55
4370,Product,UX Designer,290,83,5521.02,Recruiter,0.94
4371,Engineering,Backend Developer,185,38,608.7,Job Portal,0.81
4372,HR,HR Manager,93,44,8223.04,LinkedIn,0.32
4373,Sales,Sales Associate,289,66,5694.91,LinkedIn,0.7
4374,Engineering,Backend Developer,66,49,7919.58,Job Portal,0.42
4375,Product,UX Designer,245,17,6855.49,Recruiter,0.45
4376,Engineering,Software Engineer,158,89,4451.8,Job Portal,0.94
4377,Finance,Financial Analyst,90,58,1930.46,Referral,0.92
4378,Sales,Sales Associate,47,29,4178.18,LinkedIn,0.8
4379,Finance,Accountant,245,23,8981.15,Job Portal,0.32
4380,Product,Product Manager,92,75,733.51,Referral,0.66
4381,Finance,Accountant,299,68,8759.48,Job Portal,0.32
4382,Product,UI Designer,185,43,7796.19,Job Portal,0.42
4383,Engineering,Data Engineer,195,44,3466.27,Job Portal,0.89
4384,Sales,Business Development Manager,61,51,5245.91,Job Portal,0.93
4385,Product,UI Designer,99,61,3406.65,Recruiter,0.89
4386,Engineering,Backend Developer,81,34,9434.46,Job Portal,0.5
4387,Marketing,Marketing Specialist,48,31,3163.96,Job Portal,0.52
4388,Sales,Account Executive,137,16,5763.21,Job Portal,0.9
4389,Marketing,SEO Analyst,171,89,6146.55,Job Portal,0.62
4390,Product,Product Manager,163,72,8908.64,Referral,0.43
4391,Marketing,Content Strategist,270,10,8781.17,Referral,0.81
4392,Product,UI Designer,224,25,5870.57,Job Portal,0.82
4393,HR,Talent Acquisition,114,53,9866.39,Recruiter,0.6
4394,Marketing,Marketing Specialist,275,24,7520.88,Referral,0.63
4395,Marketing,Content Strategist,116,68,3873.0,Referral,0.61
4396,Finance,Payroll Specialist,106,67,1229.32,LinkedIn,0.32
4397,Sales,Sales Associate,275,82,1209.28,Recruiter,0.62
4398,Marketing,Social Media Manager,261,83,4941.63,LinkedIn,0.65
4399,Finance,Accountant,271,70,1087.67,Job Portal,0.64
4400,Product,UX Designer,139,14,2629.35,Referral,0.57
4401,Engineering,DevOps Engineer,151,49,2061.08,Referral,0.64
4402,Engineering,Backend Developer,27,23,5313.57,Recruiter,0.53
4403,Sales,Sales Associate,218,88,7987.29,Job Portal,0.77
4404,Marketing,SEO Analyst,36,46,1504.1,Job Portal,0.52
4405,HR,HR Manager,255,21,2728.36,Job Portal,0.94
4406,HR,HR Coordinator,142,53,1931.92,LinkedIn,0.5
4407,Marketing,Content Strategist,109,55,3161.07,LinkedIn,0.31
4408,Engineering,Data Engineer,228,56,8155.46,Referral,0.74
4409,Engineering,Data Engineer,219,37,9139.1,Recruiter,0.3
4410,Finance,Payroll Specialist,114,32,6433.29,Recruiter,0.86
4411,Product,Product Manager,133,64,8732.65,LinkedIn,0.51
4412,Finance,Financial Analyst,48,18,4544.67,Referral,0.89
4413,HR,HR Manager,284,48,3744.33,Job Portal,0.8
4414,Finance,Payroll Specialist,53,48,4605.52,Job Portal,0.37
4415,Product,Product Analyst,42,53,1632.72,Referral,0.4
4416,Marketing,SEO Analyst,200,10,9819.24,Recruiter,0.7
4417,Product,UI Designer,39,74,9133.28,Referral,0.89
4418,Finance,Finance Manager,228,36,2472.09,Recruiter,0.67
4419,Product,UX Designer,105,46,8604.57,Referral,0.47
4420,Sales,Business Development Manager,38,56,3138.73,LinkedIn,0.68
4421,HR,Recruitment Specialist,273,15,4243.61,Referral,0.56
4422,Engineering,DevOps Engineer,181,39,3863.96,Job Portal,0.93
4423,Finance,Accountant,172,58,6960.62,LinkedIn,0.42
4424,Product,Product Analyst,151,51,1632.29,LinkedIn,0.54
4425,Sales,Sales Associate,174,9,6564.4,LinkedIn,0.34
4426,Engineering,Data Engineer,111,84,7744.32,Recruiter,0.65
4427,Finance,Payroll Specialist,49,8,5113.68,Referral,0.39
4428,Marketing,SEO Analyst,41,10,6271.41,LinkedIn,0.38
4429,HR,Recruitment Specialist,265,63,7018.46,Job Portal,0.54
4430,Engineering,Data Engineer,275,67,8434.74,Referral,0.99
4431,Engineering,Backend Developer,102,17,9885.7,LinkedIn,0.59
4432,Sales,Sales Associate,104,27,9243.94,LinkedIn,0.63
4433,HR,HR Manager,63,60,2566.76,Recruiter,0.37
4434,HR,Talent Acquisition,32,41,1580.87,LinkedIn,0.97
4435,Sales,Sales Representative,260,48,8567.42,LinkedIn,0.79
4436,Finance,Finance Manager,286,15,7293.5,Job Portal,0.33
4437,Sales,Account Executive,142,20,1919.52,Referral,0.83
4438,Engineering,Data Engineer,46,8,2296.06,Recruiter,0.9
4439,Engineering,DevOps Engineer,207,87,3702.07,Referral,0.42
4440,Marketing,Content Strategist,142,67,5484.86,LinkedIn,0.97
4441,HR,Talent Acquisition,62,21,9861.43,Referral,0.85
4442,Product,UI Designer,10,81,3572.37,Recruiter,0.91
4443,Engineering,Backend Developer,252,17,2188.29,Recruiter,0.67
4444,Engineering,Data Engineer,191,63,2967.39,LinkedIn,0.79
